Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 01:48:29.487000,47,0 days 00:01:40.987000,27,,,0 days 00:00:32.114000,0 days 00:00:43.927000,0 days 00:00:24.946000,0 days 01:47:20.614000,0 days 01:48:04.541000,0 days 01:48:29.487000,,247.0,277.0,,False,MEDIUM,15.0,True,2,0 days 01:46:48.500000,Haas F1 Team,MSC,1,True,2022-03-20 15:47:48.517
0 days 01:50:10.177000,47,0 days 00:01:40.690000,28,,,0 days 00:00:31.914000,0 days 00:00:43.870000,0 days 00:00:24.906000,0 days 01:49:01.401000,0 days 01:49:45.271000,0 days 01:50:10.177000,,252.0,276.0,297.0,False,MEDIUM,16.0,True,2,0 days 01:48:29.487000,Haas F1 Team,MSC,1,True,2022-03-20 15:49:29.504
0 days 01:51:51.096000,47,0 days 00:01:40.919000,29,,,0 days 00:00:32.025000,0 days 00:00:43.842000,0 days 00:00:25.052000,0 days 01:50:42.202000,0 days 01:51:26.044000,0 days 01:51:51.096000,,248.0,277.0,296.0,False,MEDIUM,17.0,True,2,0 days 01:50:10.177000,Haas F1 Team,MSC,1,True,2022-03-20 15:51:10.194
0 days 01:53:32.702000,47,0 days 00:01:41.606000,30,,,0 days 00:00:32.330000,0 days 00:00:44.362000,0 days 00:00:24.914000,0 days 01:52:23.426000,0 days 01:53:07.788000,0 days 01:53:32.702000,233.0,247.0,277.0,293.0,False,MEDIUM,18.0,True,2,0 days 01:51:51.096000,Haas F1 Team,MSC,1,True,2022-03-20 15:52:51.113
0 days 01:55:13.616000,47,0 days 00:01:40.914000,31,,,0 days 00:00:32.081000,0 days 00:00:43.960000,0 days 00:00:24.873000,0 days 01:54:04.783000,0 days 01:54:48.743000,0 days 01:55:13.616000,230.0,248.0,277.0,298.0,False,MEDIUM,19.0,True,2,0 days 01:53:32.702000,Haas F1 Team,MSC,1,True,2022-03-20 15:54:32.719
0 days 01:56:54.532000,47,0 days 00:01:40.916000,32,,,0 days 00:00:32.043000,0 days 00:00:43.766000,0 days 00:00:25.107000,0 days 01:55:45.659000,0 days 01:56:29.425000,0 days 01:56:54.532000,231.0,253.0,287.0,297.0,False,MEDIUM,20.0,True,2,0 days 01:55:13.616000,Haas F1 Team,MSC,1,True,2022-03-20 15:56:13.633
0 days 01:58:35.872000,47,0 days 00:01:41.340000,33,,,0 days 00:00:31.658000,0 days 00:00:44.470000,0 days 00:00:25.212000,0 days 01:57:26.190000,0 days 01:58:10.660000,0 days 01:58:35.872000,235.0,237.0,279.0,320.0,False,MEDIUM,21.0,True,2,0 days 01:56:54.532000,Haas F1 Team,MSC,1,True,2022-03-20 15:57:54.549
0 days 02:00:17.050000,47,0 days 00:01:41.178000,34,,,0 days 00:00:32.140000,0 days 00:00:44.136000,0 days 00:00:24.902000,0 days 01:59:08.012000,0 days 01:59:52.148000,0 days 02:00:17.050000,234.0,253.0,278.0,302.0,False,MEDIUM,22.0,True,2,0 days 01:58:35.872000,Haas F1 Team,MSC,1,True,2022-03-20 15:59:35.889
0 days 02:02:00.798000,47,0 days 00:01:43.748000,35,,0 days 02:01:59.058000,0 days 00:00:32.192000,0 days 00:00:44.027000,0 days 00:00:27.529000,0 days 02:00:49.242000,0 days 02:01:33.269000,0 days 02:02:00.798000,232.0,251.0,,298.0,False,MEDIUM,23.0,True,2,0 days 02:00:17.050000,Haas F1 Team,MSC,1,False,2022-03-20 16:01:17.067
0 days 02:03:59.298000,47,0 days 00:01:58.500000,36,0 days 02:02:24.649000,,0 days 00:00:52.783000,0 days 00:00:41.848000,0 days 00:00:23.869000,0 days 02:02:53.581000,0 days 02:03:35.429000,0 days 02:03:59.298000,229.0,249.0,279.0,222.0,False,SOFT,3.0,False,3,0 days 02:02:00.798000,Haas F1 Team,MSC,1,False,2022-03-20 16:03:00.815
0 days 02:05:36.254000,47,0 days 00:01:36.956000,37,,,0 days 00:00:31.048000,0 days 00:00:41.912000,0 days 00:00:23.996000,0 days 02:04:30.346000,0 days 02:05:12.258000,0 days 02:05:36.254000,,247.0,280.0,294.0,True,SOFT,4.0,False,3,0 days 02:03:59.298000,Haas F1 Team,MSC,1,True,2022-03-20 16:04:59.315
0 days 02:07:13.430000,47,0 days 00:01:37.176000,38,,,0 days 00:00:31.130000,0 days 00:00:42.019000,0 days 00:00:24.027000,0 days 02:06:07.384000,0 days 02:06:49.403000,0 days 02:07:13.430000,234.0,251.0,280.0,299.0,False,SOFT,5.0,False,3,0 days 02:05:36.254000,Haas F1 Team,MSC,1,True,2022-03-20 16:06:36.271
0 days 02:08:50.863000,47,0 days 00:01:37.433000,39,,,0 days 00:00:31.077000,0 days 00:00:42.165000,0 days 00:00:24.191000,0 days 02:07:44.507000,0 days 02:08:26.672000,0 days 02:08:50.863000,236.0,255.0,279.0,301.0,False,SOFT,6.0,False,3,0 days 02:07:13.430000,Haas F1 Team,MSC,1,True,2022-03-20 16:08:13.447
0 days 02:10:28.810000,47,0 days 00:01:37.947000,40,,,0 days 00:00:31.184000,0 days 00:00:42.585000,0 days 00:00:24.178000,0 days 02:09:22.047000,0 days 02:10:04.632000,0 days 02:10:28.810000,235.0,253.0,280.0,298.0,False,SOFT,7.0,False,3,0 days 02:08:50.863000,Haas F1 Team,MSC,1,True,2022-03-20 16:09:50.880
0 days 02:12:06.992000,47,0 days 00:01:38.182000,41,,,0 days 00:00:31.285000,0 days 00:00:42.802000,0 days 00:00:24.095000,0 days 02:11:00.095000,0 days 02:11:42.897000,0 days 02:12:06.992000,234.0,253.0,279.0,299.0,False,SOFT,8.0,False,3,0 days 02:10:28.810000,Haas F1 Team,MSC,1,True,2022-03-20 16:11:28.827
0 days 02:13:44.949000,47,0 days 00:01:37.957000,42,,,0 days 00:00:31.213000,0 days 00:00:42.505000,0 days 00:00:24.239000,0 days 02:12:38.205000,0 days 02:13:20.710000,0 days 02:13:44.949000,233.0,255.0,278.0,298.0,False,SOFT,9.0,False,3,0 days 02:12:06.992000,Haas F1 Team,MSC,1,True,2022-03-20 16:13:07.009
0 days 02:15:23.086000,47,0 days 00:01:38.137000,43,,,0 days 00:00:31.299000,0 days 00:00:42.703000,0 days 00:00:24.135000,0 days 02:14:16.248000,0 days 02:14:58.951000,0 days 02:15:23.086000,,257.0,278.0,295.0,False,SOFT,10.0,False,3,0 days 02:13:44.949000,Haas F1 Team,MSC,1,True,2022-03-20 16:14:44.966
0 days 02:17:01.365000,47,0 days 00:01:38.279000,44,,,0 days 00:00:31.275000,0 days 00:00:42.655000,0 days 00:00:24.349000,0 days 02:15:54.361000,0 days 02:16:37.016000,0 days 02:17:01.365000,234.0,254.0,279.0,296.0,False,SOFT,11.0,False,3,0 days 02:15:23.086000,Haas F1 Team,MSC,1,True,2022-03-20 16:16:23.103
0 days 02:19:08.617000,47,0 days 00:02:07.252000,45,,,0 days 00:00:37.539000,0 days 00:00:55.902000,0 days 00:00:33.811000,0 days 02:17:38.904000,0 days 02:18:34.806000,0 days 02:19:08.617000,210.0,193.0,226.0,,False,SOFT,12.0,False,3,0 days 02:17:01.365000,Haas F1 Team,MSC,64,False,2022-03-20 16:18:01.382
0 days 02:21:18.831000,47,0 days 00:02:10.214000,46,,,0 days 00:00:39.624000,0 days 00:00:57.497000,0 days 00:00:33.093000,0 days 02:19:48.241000,0 days 02:20:45.738000,0 days 02:21:18.831000,157.0,212.0,190.0,212.0,False,SOFT,13.0,False,3,0 days 02:19:08.617000,Haas F1 Team,MSC,4,False,2022-03-20 16:20:08.634
0 days 02:23:04.687000,47,0 days 00:01:45.856000,47,,,0 days 00:00:34.776000,0 days 00:00:44.202000,0 days 00:00:26.878000,0 days 02:21:53.607000,0 days 02:22:37.809000,0 days 02:23:04.687000,223.0,241.0,254.0,266.0,False,SOFT,14.0,False,3,0 days 02:21:18.831000,Haas F1 Team,MSC,4,False,2022-03-20 16:22:18.848
0 days 02:24:48.197000,47,0 days 00:01:43.510000,48,,,0 days 00:00:33.542000,0 days 00:00:44.491000,0 days 00:00:25.477000,0 days 02:23:38.229000,0 days 02:24:22.720000,0 days 02:24:48.197000,221.0,245.0,258.0,275.0,False,SOFT,15.0,False,3,0 days 02:23:04.687000,Haas F1 Team,MSC,4,False,2022-03-20 16:24:04.704
0 days 02:26:50.094000,47,0 days 00:02:01.897000,49,,,0 days 00:00:33.138000,0 days 00:00:50.369000,0 days 00:00:38.390000,0 days 02:25:21.335000,0 days 02:26:11.704000,0 days 02:26:50.094000,222.0,139.0,192.0,278.0,False,SOFT,16.0,False,3,0 days 02:24:48.197000,Haas F1 Team,MSC,4,False,2022-03-20 16:25:48.214
0 days 02:29:05.136000,47,0 days 00:02:15.042000,50,,,0 days 00:00:41.019000,0 days 00:00:57.374000,0 days 00:00:36.649000,0 days 02:27:31.113000,0 days 02:28:28.487000,0 days 02:29:05.136000,187.0,148.0,282.0,222.0,False,SOFT,17.0,False,3,0 days 02:26:50.094000,Haas F1 Team,MSC,4,False,2022-03-20 16:27:50.111
0 days 02:30:45.664000,47,0 days 00:01:40.528000,51,,,0 days 00:00:31.772000,0 days 00:00:44.161000,0 days 00:00:24.595000,0 days 02:29:36.908000,0 days 02:30:21.069000,0 days 02:30:45.664000,230.0,244.0,281.0,309.0,False,SOFT,18.0,False,3,0 days 02:29:05.136000,Haas F1 Team,MSC,1,False,2022-03-20 16:30:05.153
0 days 02:32:25.201000,47,0 days 00:01:39.537000,52,,,0 days 00:00:31.717000,0 days 00:00:43.270000,0 days 00:00:24.550000,0 days 02:31:17.381000,0 days 02:32:00.651000,0 days 02:32:25.201000,,253.0,281.0,294.0,False,SOFT,19.0,False,3,0 days 02:30:45.664000,Haas F1 Team,MSC,1,True,2022-03-20 16:31:45.681
0 days 02:34:03.738000,47,0 days 00:01:38.537000,53,,,0 days 00:00:31.443000,0 days 00:00:42.769000,0 days 00:00:24.325000,0 days 02:32:56.644000,0 days 02:33:39.413000,0 days 02:34:03.738000,236.0,256.0,281.0,303.0,False,SOFT,20.0,False,3,0 days 02:32:25.201000,Haas F1 Team,MSC,1,True,2022-03-20 16:33:25.218
0 days 02:35:42.485000,47,0 days 00:01:38.747000,54,,,0 days 00:00:31.420000,0 days 00:00:42.955000,0 days 00:00:24.372000,0 days 02:34:35.158000,0 days 02:35:18.113000,0 days 02:35:42.485000,237.0,254.0,280.0,302.0,False,SOFT,21.0,False,3,0 days 02:34:03.738000,Haas F1 Team,MSC,1,True,2022-03-20 16:35:03.755
0 days 02:37:21.686000,47,0 days 00:01:39.201000,55,,,0 days 00:00:31.507000,0 days 00:00:43.217000,0 days 00:00:24.477000,0 days 02:36:13.992000,0 days 02:36:57.209000,0 days 02:37:21.686000,234.0,252.0,280.0,301.0,False,SOFT,22.0,False,3,0 days 02:35:42.485000,Haas F1 Team,MSC,1,True,2022-03-20 16:36:42.502
0 days 02:39:00.776000,47,0 days 00:01:39.090000,56,,,0 days 00:00:31.470000,0 days 00:00:43.168000,0 days 00:00:24.452000,0 days 02:37:53.156000,0 days 02:38:36.324000,0 days 02:39:00.776000,237.0,254.0,280.0,,False,SOFT,23.0,False,3,0 days 02:37:21.686000,Haas F1 Team,MSC,1,True,2022-03-20 16:38:21.703
0 days 02:40:41.274000,47,0 days 00:01:40.498000,57,,,0 days 00:00:32.971000,0 days 00:00:43.115000,0 days 00:00:24.412000,0 days 02:39:33.747000,0 days 02:40:16.862000,0 days 02:40:41.274000,235.0,252.0,279.0,260.0,False,SOFT,24.0,False,3,0 days 02:39:00.776000,Haas F1 Team,MSC,2,True,2022-03-20 16:40:00.793
0 days 01:04:25.560000,18,,1,0 days 00:24:15.108000,,,0 days 00:00:47.076000,0 days 00:00:25.303000,,0 days 01:04:00.361000,0 days 01:04:25.607000,221.0,232.0,272.0,236.0,False,SOFT,1.0,True,1,0 days 01:02:34.872000,Aston Martin,STR,1,False,2022-03-20 15:03:34.889
0 days 01:06:06.579000,18,0 days 00:01:41.019000,2,,,0 days 00:00:32.331000,0 days 00:00:43.771000,0 days 00:00:24.917000,0 days 01:04:57.891000,0 days 01:05:41.662000,0 days 01:06:06.579000,223.0,237.0,274.0,286.0,False,SOFT,2.0,True,1,0 days 01:04:25.560000,Aston Martin,STR,1,True,2022-03-20 15:05:25.577
0 days 01:07:47.466000,18,0 days 00:01:40.887000,3,,,0 days 00:00:32.067000,0 days 00:00:43.767000,0 days 00:00:25.053000,0 days 01:06:38.646000,0 days 01:07:22.413000,0 days 01:07:47.466000,229.0,243.0,282.0,287.0,False,SOFT,3.0,True,1,0 days 01:06:06.579000,Aston Martin,STR,1,True,2022-03-20 15:07:06.596
0 days 01:09:29.397000,18,0 days 00:01:41.931000,4,,,0 days 00:00:32.084000,0 days 00:00:44.631000,0 days 00:00:25.216000,0 days 01:08:19.550000,0 days 01:09:04.181000,0 days 01:09:29.397000,211.0,240.0,272.0,313.0,False,SOFT,4.0,True,1,0 days 01:07:47.466000,Aston Martin,STR,1,True,2022-03-20 15:08:47.483
0 days 01:11:11.112000,18,0 days 00:01:41.715000,5,,,0 days 00:00:31.953000,0 days 00:00:44.456000,0 days 00:00:25.306000,0 days 01:10:01.350000,0 days 01:10:45.806000,0 days 01:11:11.112000,227.0,242.0,275.0,307.0,False,SOFT,5.0,True,1,0 days 01:09:29.397000,Aston Martin,STR,1,True,2022-03-20 15:10:29.414
0 days 01:12:53.009000,18,0 days 00:01:41.897000,6,,,0 days 00:00:32.385000,0 days 00:00:44.303000,0 days 00:00:25.209000,0 days 01:11:43.497000,0 days 01:12:27.800000,0 days 01:12:53.009000,,234.0,282.0,280.0,False,SOFT,6.0,True,1,0 days 01:11:11.112000,Aston Martin,STR,1,True,2022-03-20 15:12:11.129
0 days 01:14:34.836000,18,0 days 00:01:41.827000,7,,,0 days 00:00:32.307000,0 days 00:00:44.478000,0 days 00:00:25.042000,0 days 01:13:25.316000,0 days 01:14:09.794000,0 days 01:14:34.836000,222.0,240.0,281.0,295.0,False,SOFT,7.0,True,1,0 days 01:12:53.009000,Aston Martin,STR,1,True,2022-03-20 15:13:53.026
0 days 01:16:17.010000,18,0 days 00:01:42.174000,8,,,0 days 00:00:31.962000,0 days 00:00:44.822000,0 days 00:00:25.390000,0 days 01:15:06.798000,0 days 01:15:51.620000,0 days 01:16:17.010000,223.0,235.0,281.0,300.0,False,SOFT,8.0,True,1,0 days 01:14:34.836000,Aston Martin,STR,1,True,2022-03-20 15:15:34.853
0 days 01:17:58.567000,18,0 days 00:01:41.557000,9,,,0 days 00:00:32.113000,0 days 00:00:44.241000,0 days 00:00:25.203000,0 days 01:16:49.123000,0 days 01:17:33.364000,0 days 01:17:58.567000,,235.0,283.0,,False,SOFT,9.0,True,1,0 days 01:16:17.010000,Aston Martin,STR,1,True,2022-03-20 15:17:17.027
0 days 01:19:40.917000,18,0 days 00:01:42.350000,10,,,0 days 00:00:32.261000,0 days 00:00:44.915000,0 days 00:00:25.174000,0 days 01:18:30.828000,0 days 01:19:15.743000,0 days 01:19:40.917000,222.0,241.0,273.0,319.0,False,SOFT,10.0,True,1,0 days 01:17:58.567000,Aston Martin,STR,1,True,2022-03-20 15:18:58.584
0 days 01:21:23.260000,18,0 days 00:01:42.343000,11,,,0 days 00:00:32.581000,0 days 00:00:44.481000,0 days 00:00:25.281000,0 days 01:20:13.498000,0 days 01:20:57.979000,0 days 01:21:23.260000,223.0,240.0,272.0,283.0,False,SOFT,11.0,True,1,0 days 01:19:40.917000,Aston Martin,STR,1,True,2022-03-20 15:20:40.934
0 days 01:23:05.722000,18,0 days 00:01:42.462000,12,,,0 days 00:00:32.664000,0 days 00:00:44.565000,0 days 00:00:25.233000,0 days 01:21:55.924000,0 days 01:22:40.489000,0 days 01:23:05.722000,224.0,233.0,274.0,278.0,False,SOFT,12.0,True,1,0 days 01:21:23.260000,Aston Martin,STR,1,True,2022-03-20 15:22:23.277
0 days 01:24:47.957000,18,0 days 00:01:42.235000,13,,,0 days 00:00:32.616000,0 days 00:00:44.465000,0 days 00:00:25.154000,0 days 01:23:38.338000,0 days 01:24:22.803000,0 days 01:24:47.957000,221.0,239.0,272.0,284.0,False,SOFT,13.0,True,1,0 days 01:23:05.722000,Aston Martin,STR,1,True,2022-03-20 15:24:05.739
0 days 01:26:29.760000,18,0 days 00:01:41.803000,14,,,0 days 00:00:32.472000,0 days 00:00:44.108000,0 days 00:00:25.223000,0 days 01:25:20.429000,0 days 01:26:04.537000,0 days 01:26:29.760000,223.0,245.0,273.0,282.0,False,SOFT,14.0,True,1,0 days 01:24:47.957000,Aston Martin,STR,2,True,2022-03-20 15:25:47.974
0 days 01:28:11.635000,18,0 days 00:01:41.875000,15,,,0 days 00:00:32.419000,0 days 00:00:44.299000,0 days 00:00:25.157000,0 days 01:27:02.179000,0 days 01:27:46.478000,0 days 01:28:11.635000,224.0,240.0,272.0,281.0,False,SOFT,15.0,True,1,0 days 01:26:29.760000,Aston Martin,STR,1,True,2022-03-20 15:27:29.777
0 days 01:29:54.227000,18,0 days 00:01:42.592000,16,,,0 days 00:00:32.711000,0 days 00:00:44.690000,0 days 00:00:25.191000,0 days 01:28:44.346000,0 days 01:29:29.036000,0 days 01:29:54.227000,227.0,238.0,274.0,282.0,False,SOFT,16.0,True,1,0 days 01:28:11.635000,Aston Martin,STR,1,True,2022-03-20 15:29:11.652
0 days 01:31:36.085000,18,0 days 00:01:41.858000,17,,,0 days 00:00:32.588000,0 days 00:00:44.184000,0 days 00:00:25.086000,0 days 01:30:26.815000,0 days 01:31:10.999000,0 days 01:31:36.085000,222.0,240.0,272.0,286.0,False,SOFT,17.0,True,1,0 days 01:29:54.227000,Aston Martin,STR,1,True,2022-03-20 15:30:54.244
0 days 01:33:20.469000,18,0 days 00:01:44.384000,18,,0 days 01:33:18.713000,0 days 00:00:32.402000,0 days 00:00:44.201000,0 days 00:00:27.781000,0 days 01:32:08.487000,0 days 01:32:52.688000,0 days 01:33:20.469000,223.0,245.0,,290.0,False,SOFT,18.0,True,1,0 days 01:31:36.085000,Aston Martin,STR,1,False,2022-03-20 15:32:36.102
0 days 01:35:21.120000,18,0 days 00:02:00.651000,19,0 days 01:33:44.474000,,0 days 00:00:53.526000,0 days 00:00:42.757000,0 days 00:00:24.368000,0 days 01:34:13.995000,0 days 01:34:56.752000,0 days 01:35:21.120000,227.0,244.0,274.0,216.0,False,SOFT,1.0,True,2,0 days 01:33:20.469000,Aston Martin,STR,1,False,2022-03-20 15:34:20.486
0 days 01:37:00.060000,18,0 days 00:01:38.940000,20,,,0 days 00:00:31.605000,0 days 00:00:42.987000,0 days 00:00:24.348000,0 days 01:35:52.725000,0 days 01:36:35.712000,0 days 01:37:00.060000,,234.0,284.0,283.0,False,SOFT,2.0,True,2,0 days 01:35:21.120000,Aston Martin,STR,1,True,2022-03-20 15:36:21.137
0 days 01:38:38.773000,18,0 days 00:01:38.713000,21,,,0 days 00:00:31.143000,0 days 00:00:43.177000,0 days 00:00:24.393000,0 days 01:37:31.203000,0 days 01:38:14.380000,0 days 01:38:38.773000,222.0,242.0,274.0,302.0,False,SOFT,3.0,True,2,0 days 01:37:00.060000,Aston Martin,STR,1,True,2022-03-20 15:38:00.077
0 days 01:40:18.428000,18,0 days 00:01:39.655000,22,,,0 days 00:00:32.038000,0 days 00:00:43.112000,0 days 00:00:24.505000,0 days 01:39:10.811000,0 days 01:39:53.923000,0 days 01:40:18.428000,224.0,240.0,275.0,282.0,False,SOFT,4.0,True,2,0 days 01:38:38.773000,Aston Martin,STR,1,True,2022-03-20 15:39:38.790
0 days 01:41:58.239000,18,0 days 00:01:39.811000,23,,,0 days 00:00:32.061000,0 days 00:00:43.089000,0 days 00:00:24.661000,0 days 01:40:50.489000,0 days 01:41:33.578000,0 days 01:41:58.239000,225.0,241.0,275.0,277.0,False,SOFT,5.0,True,2,0 days 01:40:18.428000,Aston Martin,STR,1,True,2022-03-20 15:41:18.445
0 days 01:43:38.126000,18,0 days 00:01:39.887000,24,,,0 days 00:00:31.761000,0 days 00:00:43.578000,0 days 00:00:24.548000,0 days 01:42:30,0 days 01:43:13.578000,0 days 01:43:38.126000,234.0,244.0,274.0,294.0,False,SOFT,6.0,True,2,0 days 01:41:58.239000,Aston Martin,STR,1,True,2022-03-20 15:42:58.256
0 days 01:45:17.900000,18,0 days 00:01:39.774000,25,,,0 days 00:00:31.961000,0 days 00:00:43.215000,0 days 00:00:24.598000,0 days 01:44:10.087000,0 days 01:44:53.302000,0 days 01:45:17.900000,223.0,242.0,274.0,281.0,False,SOFT,7.0,True,2,0 days 01:43:38.126000,Aston Martin,STR,1,True,2022-03-20 15:44:38.143
0 days 01:46:58.345000,18,0 days 00:01:40.445000,26,,,0 days 00:00:32.097000,0 days 00:00:43.726000,0 days 00:00:24.622000,0 days 01:45:49.997000,0 days 01:46:33.723000,0 days 01:46:58.345000,226.0,238.0,285.0,,False,SOFT,8.0,True,2,0 days 01:45:17.900000,Aston Martin,STR,1,True,2022-03-20 15:46:17.917
0 days 01:48:38.716000,18,0 days 00:01:40.371000,27,,,0 days 00:00:31.496000,0 days 00:00:44.315000,0 days 00:00:24.560000,0 days 01:47:29.841000,0 days 01:48:14.156000,0 days 01:48:38.716000,213.0,245.0,274.0,307.0,False,SOFT,9.0,True,2,0 days 01:46:58.345000,Aston Martin,STR,1,True,2022-03-20 15:47:58.362
0 days 01:50:18.897000,18,0 days 00:01:40.181000,28,,,0 days 00:00:32.029000,0 days 00:00:43.474000,0 days 00:00:24.678000,0 days 01:49:10.745000,0 days 01:49:54.219000,0 days 01:50:18.897000,226.0,242.0,273.0,283.0,False,SOFT,10.0,True,2,0 days 01:48:38.716000,Aston Martin,STR,1,True,2022-03-20 15:49:38.733
0 days 01:51:58.951000,18,0 days 00:01:40.054000,29,,,0 days 00:00:32.102000,0 days 00:00:43.343000,0 days 00:00:24.609000,0 days 01:50:50.999000,0 days 01:51:34.342000,0 days 01:51:58.951000,225.0,245.0,274.0,286.0,False,SOFT,11.0,True,2,0 days 01:50:18.897000,Aston Martin,STR,1,True,2022-03-20 15:51:18.914
0 days 01:53:39.801000,18,0 days 00:01:40.850000,30,,,0 days 00:00:32.192000,0 days 00:00:43.771000,0 days 00:00:24.887000,0 days 01:52:31.143000,0 days 01:53:14.914000,0 days 01:53:39.801000,226.0,229.0,283.0,284.0,False,SOFT,12.0,True,2,0 days 01:51:58.951000,Aston Martin,STR,1,True,2022-03-20 15:52:58.968
0 days 01:55:20.656000,18,0 days 00:01:40.855000,31,,,0 days 00:00:31.645000,0 days 00:00:44.499000,0 days 00:00:24.711000,0 days 01:54:11.446000,0 days 01:54:55.945000,0 days 01:55:20.656000,225.0,245.0,275.0,304.0,False,SOFT,13.0,True,2,0 days 01:53:39.801000,Aston Martin,STR,1,True,2022-03-20 15:54:39.818
0 days 01:57:00.693000,18,0 days 00:01:40.037000,32,,,0 days 00:00:31.984000,0 days 00:00:43.319000,0 days 00:00:24.734000,0 days 01:55:52.640000,0 days 01:56:35.959000,0 days 01:57:00.693000,226.0,247.0,275.0,287.0,False,SOFT,14.0,True,2,0 days 01:55:20.656000,Aston Martin,STR,1,True,2022-03-20 15:56:20.673
0 days 01:58:41.040000,18,0 days 00:01:40.347000,33,,,0 days 00:00:32.008000,0 days 00:00:43.658000,0 days 00:00:24.681000,0 days 01:57:32.701000,0 days 01:58:16.359000,0 days 01:58:41.040000,,246.0,274.0,288.0,False,SOFT,15.0,True,2,0 days 01:57:00.693000,Aston Martin,STR,1,True,2022-03-20 15:58:00.710
0 days 02:00:21.403000,18,0 days 00:01:40.363000,34,,,0 days 00:00:32.093000,0 days 00:00:43.545000,0 days 00:00:24.725000,0 days 01:59:13.133000,0 days 01:59:56.678000,0 days 02:00:21.403000,,245.0,275.0,287.0,False,SOFT,16.0,True,2,0 days 01:58:41.040000,Aston Martin,STR,1,True,2022-03-20 15:59:41.057
0 days 02:02:01.855000,18,0 days 00:01:40.452000,35,,,0 days 00:00:32.140000,0 days 00:00:43.547000,0 days 00:00:24.765000,0 days 02:00:53.543000,0 days 02:01:37.090000,0 days 02:02:01.855000,,245.0,274.0,286.0,False,SOFT,17.0,True,2,0 days 02:00:21.403000,Aston Martin,STR,1,True,2022-03-20 16:01:21.420
0 days 02:03:42.339000,18,0 days 00:01:40.484000,36,,,0 days 00:00:32.043000,0 days 00:00:43.599000,0 days 00:00:24.842000,0 days 02:02:33.898000,0 days 02:03:17.497000,0 days 02:03:42.339000,,243.0,274.0,285.0,False,SOFT,18.0,True,2,0 days 02:02:01.855000,Aston Martin,STR,1,True,2022-03-20 16:03:01.872
0 days 02:05:22.826000,18,0 days 00:01:40.487000,37,,,0 days 00:00:32,0 days 00:00:43.701000,0 days 00:00:24.786000,0 days 02:04:14.339000,0 days 02:04:58.040000,0 days 02:05:22.826000,,246.0,275.0,288.0,False,SOFT,19.0,True,2,0 days 02:03:42.339000,Aston Martin,STR,1,True,2022-03-20 16:04:42.356
0 days 02:07:06.721000,18,0 days 00:01:43.895000,38,,0 days 02:07:04.987000,0 days 00:00:32.164000,0 days 00:00:44.277000,0 days 00:00:27.454000,0 days 02:05:54.990000,0 days 02:06:39.267000,0 days 02:07:06.721000,,241.0,,289.0,False,SOFT,20.0,True,2,0 days 02:05:22.826000,Aston Martin,STR,1,False,2022-03-20 16:06:22.843
0 days 02:09:08.235000,18,0 days 00:02:01.514000,39,0 days 02:07:31.988000,,0 days 00:00:55.198000,0 days 00:00:42.219000,0 days 00:00:24.097000,0 days 02:08:01.919000,0 days 02:08:44.138000,0 days 02:09:08.235000,229.0,247.0,276.0,214.0,False,MEDIUM,1.0,True,3,0 days 02:07:06.721000,Aston Martin,STR,1,False,2022-03-20 16:08:06.738
0 days 02:10:46.096000,18,0 days 00:01:37.861000,40,,,0 days 00:00:31.321000,0 days 00:00:42.388000,0 days 00:00:24.152000,0 days 02:09:39.556000,0 days 02:10:21.944000,0 days 02:10:46.096000,,246.0,277.0,288.0,False,MEDIUM,2.0,True,3,0 days 02:09:08.235000,Aston Martin,STR,1,True,2022-03-20 16:10:08.252
0 days 02:12:24.459000,18,0 days 00:01:38.363000,41,,,0 days 00:00:31.479000,0 days 00:00:42.567000,0 days 00:00:24.317000,0 days 02:11:17.575000,0 days 02:12:00.142000,0 days 02:12:24.459000,228.0,250.0,276.0,289.0,False,MEDIUM,3.0,True,3,0 days 02:10:46.096000,Aston Martin,STR,1,True,2022-03-20 16:11:46.113
0 days 02:14:02.586000,18,0 days 00:01:38.127000,42,,,0 days 00:00:31.439000,0 days 00:00:42.653000,0 days 00:00:24.035000,0 days 02:12:55.898000,0 days 02:13:38.551000,0 days 02:14:02.586000,,249.0,275.0,285.0,False,MEDIUM,4.0,True,3,0 days 02:12:24.459000,Aston Martin,STR,1,True,2022-03-20 16:13:24.476
0 days 02:15:42.048000,18,0 days 00:01:39.462000,43,,,0 days 00:00:32.146000,0 days 00:00:43.021000,0 days 00:00:24.295000,0 days 02:14:34.732000,0 days 02:15:17.753000,0 days 02:15:42.048000,,248.0,276.0,279.0,False,MEDIUM,5.0,True,3,0 days 02:14:02.586000,Aston Martin,STR,1,True,2022-03-20 16:15:02.603
0 days 02:17:20.329000,18,0 days 00:01:38.281000,44,,,0 days 00:00:31.459000,0 days 00:00:42.665000,0 days 00:00:24.157000,0 days 02:16:13.507000,0 days 02:16:56.172000,0 days 02:17:20.329000,230.0,252.0,275.0,296.0,False,MEDIUM,6.0,True,3,0 days 02:15:42.048000,Aston Martin,STR,6,False,2022-03-20 16:16:42.065
